Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
CPYTXHMLULQLQU-MTWRJMSINA-N,CHEMBL62109,147,A,8.03,chembl20,34198,9606,ADRA1B,93,N1(C(C2=CC(Cl)=C(C=C2NC1=O)OC)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
CQABPCACTMBCQC-HZCBDIJENA-N,CHEMBL228279,147,A,6.52,chembl20,438893,9606,ADRA1B,93,C=1C=C(OC2CC2)C(C3CCN([C@@H]4CC[C@H](CC4)NS(C5=C(C=CC(=C5)Cl)OC)(=O)=O)CC3)=CC1
CQABPCACTMBCQC-SZPZYZBQNA-N,CHEMBL388897,147,A,7.09,chembl20,438893,9606,ADRA1B,93,C=1C=C(OC2CC2)C(C3CCN([C@@H]4CC[C@@H](CC4)NS(C5=C(C=CC(=C5)Cl)OC)(=O)=O)CC3)=CC1
CLVNHGRETDEYIG-UHFFFAOYNA-N,CHEMBL503007,147,A,5.9,chembl20,665019,9606,ADRA1B,93,C1CN(CCN1CC(O)CN2C(N(C(=O)C2(C=3C=CC=CC3)C4=CC=CC=C4)CC(OC)=O)=O)C5=CC=CC=C5OC
CHYHMJYTWVQCFW-YHBQERECNA-N,CHEMBL233623,147,A,6.66,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)C)OC)(=O)=O
CHYHMJYTWVQCFW-ZRZAMGCNNA-N,CHEMBL393725,147,A,6.79,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@@H](CC3)NS(C4=C(C=CC(=C4)C)OC)(=O)=O
CGCLDRKORPAFBZ-ZYMSVLFVNA-N,CHEMBL42220,147,A,6.24,chembl20,34344,9606,ADRA1B,93,C1(C#N)(C=2C(OC)=CC=CC2)CCN(CC1)CCCNC(C(C3=CC=C(C=C3)C)C4=CC=C(C=C4)C)=O
CLIPGTAXZKATAJ-ORLOYDSWNA-N,CHEMBL60510,147,A,8.39,chembl20,34198,9606,ADRA1B,93,N1(C(C2=CC(C)=C(C=C2NC1=O)C)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
CXSHNGLATCDICJ-ZYMSVLFVNA-N,CHEMBL44294,147,A,6.55,chembl20,34344,9606,ADRA1B,93,C1(C#N)(C=2C(Cl)=CC=CC2)CCN(CC1)CCCNC(C(C3=CC=C(C=C3)C)C4=CC=C(C=C4)C)=O
AOIKUDXNCODUKV-UHFFFAOYNA-N,CHEMBL145587,147,A,7.17,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCCCCN2CCN(CC2)C=3C(OC)=CC=CC3)C(=NC1C)C)C4=CC(F)=C(C=C4)F)C(=O)OC
AOESATFDEMWHLJ-HZCBDIJENA-N,CHEMBL234194,147,A,6.37,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)OC)OC)(=O)=O
AOESATFDEMWHLJ-SZPZYZBQNA-N,CHEMBL236832,147,A,6.82,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@@H](CC3)NS(C4=C(C=CC(=C4)OC)OC)(=O)=O
AVIOZEGAUFSOTR-CYSPOYASNA-N,16041451,147,A,7.09151,pubchem,321751,9606,ADRA1B,93,ClC=1C=C(NC(=O)NC2CCC(N3CCN(CC3)C=4C(OC(C)C)=CC=CC4)CC2)C(OC)=CC1
AVJFJYZQNQJPAE-PGRDOPGGNA-N,CHEMBL291305,147,A,7.21,chembl20,34198,9606,ADRA1B,93,C1(C=2C(=CC(=C(C2)OC)OC)CCN1CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3)=O
GAFGMUJBSNDSHX-BGYRXZFFNA-N,CHEMBL387832,147,A,7.12,chembl20,438893,9606,ADRA1B,93,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(C4=CC=C(C=C4)OC(F)F)(=O)=O)C(OCC(F)(F)F)=C1
GAFGMUJBSNDSHX-MXVIHJGJNA-N,CHEMBL228554,147,A,6.52,chembl20,438893,9606,ADRA1B,93,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(C4=CC=C(C=C4)OC(F)F)(=O)=O)C(OCC(F)(F)F)=C1
GAFGMUJBSNDSHX-UHFFFAOYNA-N,44426405,147,A,7.11919,pubchem,290867,9606,ADRA1B,93,S(=O)(=O)(NC1CCC(N2CCC(CC2)C=3C(OCC(F)(F)F)=CC=CC3)CC1)C4=CC=C(OC(F)F)C=C4
FZQMRWTUMFXQNY-OLSOGZQDNA-N,CHEMBL242507,24173,A,8.65,chembl20,442022,10116,ADRA1B,93,C=1(C=C2C(=NC(=NC2=CC1OC)N3[C@@H]4CCCC[C@@H]4N(C(=O)C5=CC=C(O5)C)CC3)N)OC
DQSYTGKEJVGVLB-HZHUEEFMNA-N,CHEMBL304215,147,A,8.48,chembl20,34198,9606,ADRA1B,93,N1(C(NC=2C(C1=O)=CC=C(N(=O)=O)C2)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
DTYAFBJXWWLRMA-OJTRIPMLNA-N,CHEMBL2111563,147,A,7.13,chembl20,34463,9606,ADRA1B,93,N1(C(O[C@@H]([C@H]1C2=CC(F)=C(C=C2)F)C)=O)C(=O)NCCCN3CCC(C4=CC=C(C=C4)F)CC3
DTYAFBJXWWLRMA-OPQVBUTBNA-N,CHEMBL2114249,147,A,7.32,chembl20,34463,9606,ADRA1B,93,N1(C(O[C@@H]([C@@H]1C2=CC(F)=C(C=C2)F)C)=O)C(=O)NCCCN3CCC(C4=CC=C(C=C4)F)CC3
DTYAFBJXWWLRMA-XYNNEMQKNA-N,CHEMBL96467,147,A,6.92,chembl20,34463,9606,ADRA1B,93,[C@H]1(OC(N(C(NCCCN2CCC(CC2)C3=CC=C(C=C3)F)=O)[C@H]1C4=CC=C(C(=C4)F)F)=O)C
DTYAFBJXWWLRMA-XYNNEMQKNA-N,CHEMBL96467,24173,A,7.1,chembl20,34638,10116,ADRA1B,93,[C@H]1(OC(N(C(NCCCN2CCC(CC2)C3=CC=C(C=C3)F)=O)[C@H]1C4=CC=C(C(=C4)F)F)=O)C
DUCNHKDCVVSJLG-OKPOJWAQNA-N,CHEMBL278865,147,A,8.41,chembl20,34462,9606,ADRA1B,93,C1=2OC(C3=CC=CC=C3)=C(C(C1=CC=CC2C(=O)NCCCN4CCN(CC4)C=5C(OC)=CC=CC5)=O)C
DUCNHKDCVVSJLG-OKPOJWAQNA-N,CHEMBL278865,24173,A,7.62,chembl20,34631,10116,ADRA1B,93,C1=2OC(C3=CC=CC=C3)=C(C(C1=CC=CC2C(=O)NCCCN4CCN(CC4)C=5C(OC)=CC=CC5)=O)C
GFECFRLDYQFMGJ-UHFFFAOYNA-N,CHEMBL243690,147,A,5.39,chembl20,441868,9606,ADRA1B,93,C=1C=CC=C(C1OC(C)C)N2CCN(CC2)C3CCC(CC3)N4C(C5=C(C4=O)C(=C(C(=C5F)F)F)F)=O
GGIBIKJBPOVJKQ-HQWBRPTQNA-N,CHEMBL322688,147,A,7.62,chembl20,34325,9606,ADRA1B,93,S(=NC1=CC=2C(CC3(OC2C=C1)CCN(CC3)CCC=4C=5C(=CC=CC5)C=CC4)=O)(O)(O)=CC6=CC=CC=C6
FWSZQMLRAZLIOL-VJSLDGLSNA-N,CHEMBL25012,24173,A,7.1,chembl20,34631,10116,ADRA1B,93,C1=2OC(C=3C=CC=CC3)=C(C(C1=CC=CC2C(=O)NCCN4CCN(CC4)C=5C(OC)=CC=CC5)=O)C
FSTGDSJHLKDASP-ZYMSVLFVNA-N,CHEMBL298058,147,A,6.44,chembl20,34344,9606,ADRA1B,93,C1(C#N)(C2=C(C)C=CC=C2)CCN(CC1)CCCNC(C(C=3C=CC(=CC3)C)C=4C=CC(=CC4)C)=O
DGLBBHYIYLVQGF-MEMLXQNLNA-N,CHEMBL233582,147,A,6.61,chembl20,444277,9606,ADRA1B,93,C1CN([C@@H]2CC[C@H](CC2)NS(C3=C(C=C(C=C3)Cl)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C
DGLBBHYIYLVQGF-OYRHEFFENA-N,CHEMBL233410,147,A,7,chembl20,444277,9606,ADRA1B,93,C1CN([C@@H]2CC[C@@H](CC2)NS(C3=C(C=C(C=C3)Cl)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C
DJGBDGBJUAFKHX-UHFFFAOYNA-N,44431180,147,A,7.82391,pubchem,293842,9606,ADRA1B,93,O=C1N(C2CCC(N3CCN(CC3)C=4C(OC(C)C)=CC=CC4)CC2)C(=O)C=5C1=C6C(=CC5)C=CC=C6
DZVKSRJUFFUHHJ-ORLOYDSWNA-N,CHEMBL291769,147,A,7.79,chembl20,34198,9606,ADRA1B,93,N1(C(C2=CC(C)=CC(=C2NC1=O)C)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
DQYOZIINFGPXBN-PIRDKLIPNA-N,CHEMBL432147,147,A,8.51,chembl20,34198,9606,ADRA1B,93,N1(C(NC=2C(C1=O)=CC=NC2)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
FFXLCCZAXLBJFW-UHFFFAOYNA-N,44431594,147,A,7.07058,pubchem,296251,9606,ADRA1B,93,S(=O)(=O)(NC1CCC(N2CCN(CC2)C=3C(OC(C)C)=CC=CC3)CC1)C4=C(OC)C=CC(N(=O)=O)=C4
FEQSGCAJKJDTEE-UHFFFAOYNA-N,11857863,147,A,6.1945,pubchem,290867,9606,ADRA1B,93,S(=O)(=O)(NC1CCC(N2CCC(CC2)C3=C(OC(C)C)C=C(F)C=C3)CC1)C4=CC(OC)=C(OC)C=C4
FEQSGCAJKJDTEE-YHBQERECNA-N,CHEMBL228658,147,A,6.19,chembl20,438893,9606,ADRA1B,93,C1(=CC=C(C2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OC(C)C)=C1)F
FEQSGCAJKJDTEE-ZRZAMGCNNA-N,CHEMBL228608,147,A,6.16,chembl20,438893,9606,ADRA1B,93,C1(=CC=C(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OC(C)C)=C1)F
FCYFDSIYOJMHFF-UHFFFAOYNA-N,CHEMBL145001,147,A,6.31,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCCCCN2CCC(CC2)(C#N)C=3C=CC=CC3)C(=NC1C)C)C4=CC(F)=C(C=C4)F)C(=O)OC
FJFCVNFWRHPKPL-ZYMSVLFVNA-N,10097317,147,A,6.24413,pubchem,37330,9606,ADRA1B,93,OC(C(=O)NCCCN1CCC(CC1)(C=2C(=CC=CC2)C)C#N)(C3=CC=C(C=C3)C)C4=CC=C(C=C4)C
FPMVZQFETOYUKV-DFLUKEIKNA-N,CHEMBL144677,24173,A,8.73,chembl20,32282,10116,ADRA1B,93,N1=C(N=C2C(=C1N)C=C(C(OC)=C2)OC)N(CCCCCCN(C(C3=C(CCl)C=CC=C3)=O)C)C
HZACYYQCKLSFDB-CYSPOYASNA-N,CHEMBL256853,147,A,6.67,chembl20,469777,9606,ADRA1B,93,C=1C(=C(C=CC1)N2CCN(CC2)C3CCC(CC3)NC(NC=4C=CC(=CC4OC)OC)=O)OC(C)C
HTYVDYLLKXEKSL-CTAZUDKPNA-N,CHEMBL62206,147,A,7.9,chembl20,34198,9606,ADRA1B,93,N1(C(NC2=C(C1=O)N=CC=N2)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
HUIYDWXIISSZPP-WOPMAMTRNA-N,CHEMBL44288,147,A,6.24,chembl20,34344,9606,ADRA1B,93,C1(C(=O)N)(CCN(CC1)CCCNC(C(C2=CC=C(C=C2)C)C=3C=CC(=CC3)C)=O)C4=CC=CC=C4
HFWMUFQVQHUKDD-SREBMQDQNA-N,CHEMBL1258345,147,A,7.27,chembl20,665019,9606,ADRA1B,93,C=1(C(=CC=CC1)N2CCN(CC2)CC(CN3C(NC(C3(C4=CC=CC=C4)C5=CC=CC=C5)=O)=O)O)OC
ACYCBNFGNBHQEP-YHBQERECNA-N,CHEMBL388361,147,A,6.83,chembl20,450223,9606,ADRA1B,93,C=1C=C(OC(C)C)C(C2CCN([C@@H]3CC[C@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)CC2)=CC1
ACYCBNFGNBHQEP-ZRZAMGCNNA-N,CHEMBL390129,147,A,6.84,chembl20,438893,9606,ADRA1B,93,C=1C=C(OC(C)C)C(C2CCN([C@@H]3CC[C@@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)CC2)=CC1
AEJCTJSNUNXYQL-UHFFFAOYNA-N,11857864,147,A,6.52433,pubchem,290867,9606,ADRA1B,93,S(=O)(=O)(NC1CCC(N2CCC(CC2)C3=C(OC(C)C)C=CC(F)=C3)CC1)C4=CC(OC)=C(OC)C=C4
XMAYWYJOQHXEEK-ZEQKJWHPNA-N,CHEMBL295698,24173,N,4.9,chembl20,774697,10116,ADRA1B,93,N1(C=NC=C1)C[C@@]2(O[C@@H](CO2)COC3=CC=C(C=C3)N4CCN(CC4)C(=O)C)C=5C(=CC(=CC5)Cl)Cl
HJYOVHVIYFAHDI-OJWDQZQONA-N,CHEMBL58585,147,A,6.72,chembl20,34198,9606,ADRA1B,93,C1(NC=2C=C(OC)C(=CC2CN1CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3)OC)=O
IIGRUZXPSNFKHF-OKPOJWAQNA-N,CHEMBL458001,147,A,6.2,chembl20,516617,9606,ADRA1B,93,C1=NN(CC=2C=CC=C(C2)NC(C=3C=CC(=CC3)C4=CC=CC=C4)=O)C(C(=C1N5CCNCC5)Cl)=O
HBVMKSZWZCERSH-ZRZAMGCNNA-N,CHEMBL233584,147,A,6.44,chembl20,444277,9606,ADRA1B,93,C1CN([C@@H]2CC[C@H](NS(C3=CC(=C(C=C3)OC)OC)(=O)=O)CC2)CCN1C=4C=CC=CC4OCC5CC5
GWTJWBBBBACSBB-LHHPEVGONA-N,CHEMBL58956,147,A,9.18,chembl20,34198,9606,ADRA1B,93,N1(C(NC=2C(C1=O)=CC=C(OC)C2)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
JFRXSPVSGNWHOD-HZCBDIJENA-N,CHEMBL228278,147,A,6.88,chembl20,450223,9606,ADRA1B,93,C=1C=C(OC2CC2)C(C3CCN([C@@H]4CC[C@H](CC4)NS(C5=CC(=C(C=C5)OC)OC)(=O)=O)CC3)=CC1
JFRXSPVSGNWHOD-SZPZYZBQNA-N,CHEMBL229085,147,A,6.85,chembl20,450223,9606,ADRA1B,93,C=1C=C(OC2CC2)C(C3CCN([C@@H]4CC[C@@H](CC4)NS(C5=CC(=C(C=C5)OC)OC)(=O)=O)CC3)=CC1
JARQYZBFRPHGBC-IYPLZNPONA-N,CHEMBL62028,147,A,9.13,chembl20,34198,9606,ADRA1B,93,C=12C(N(CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3)C(NC1C=C(S2)OC)=O)=O
HOIIHACBCFLJET-DZGNWXMYNA-O,CHEMBL3233142,147,A,7.51,chembl20,1339955,9606,ADRA1B,93,[C@H]12CC[NH+](C[C@H]1C=3C=4N2CCN(C)C4C=CC3)CCCC(=O)C5=CC=C(F)C=C5
HQURDNFFLCLLLC-ZRZAMGCNNA-N,CHEMBL234474,147,A,6.22,chembl20,444277,9606,ADRA1B,93,C1CN([C@@H]2CC[C@@H](CC2)NS(C3=C(C=CC(=C3)Cl)OC)(=O)=O)CCN1C=4C=CC=CC4OCC5CC5
HNTIGZIKHBPAFD-BGYRXZFFNA-N,CHEMBL228445,147,A,6.74,chembl20,438893,9606,ADRA1B,93,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(C4=C(C=CC(=C4)Cl)F)(=O)=O)C(OCC(F)(F)F)=C1
HNTIGZIKHBPAFD-MXVIHJGJNA-N,CHEMBL228494,147,A,6.1,chembl20,438893,9606,ADRA1B,93,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)Cl)F)(=O)=O)C(OCC(F)(F)F)=C1
GPYSFGFOHARXCT-UHFFFAOYNA-N,44301573,147,A,5.82391,pubchem,37330,9606,ADRA1B,93,OC(CN1CCC(CC1)(C=2C(=CC=CC2)C)C#N)CN3C(=O)C(CC3=O)(C4=CC=C(C=C4)C)C5=CC=C(C=C5)C
JKIFRDSLFUNBDL-XRJCTRHONA-N,CHEMBL342997,24173,A,8.62,chembl20,32282,10116,ADRA1B,93,N=1C(=NC=2C(C1N)=CC(=C(OC)C2)OC)N(CCCCCCN(C(C=3OC(CN(C)C)=CC3)=O)C)C
JOQJONDKZULBPP-BGYRXZFFNA-N,CHEMBL233407,147,A,6.92,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@@H](CC3)NS(C4=C(C(=CC=C4)Cl)F)(=O)=O
JOQJONDKZULBPP-MXVIHJGJNA-N,CHEMBL393105,147,A,6.46,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C(=CC=C4)Cl)F)(=O)=O
IPBOROXXRHATRV-IFMALSPDNA-N,CHEMBL82267,147,A,6.77,chembl20,33013,9606,ADRA1B,93,S1(N(C(=O)C=2C1=CC=C(Cl)C2)CCCCN3C[C@@H](C(=O)OCC)[C@H](CC3)C4=CC=CC=C4)(=O)=O
IPBOROXXRHATRV-IRLDBZIGNA-N,CHEMBL418926,147,A,5.85,chembl20,33013,9606,ADRA1B,93,S1(N(C(=O)C=2C1=CC=C(Cl)C2)CCCCN3C[C@H](C(=O)OCC)[C@H](CC3)C=4C=CC=CC4)(=O)=O
GXOLLDCZLSCRTK-WOXDAUEONA-N,CHEMBL137444,147,A,5.02,chembl20,210605,9606,ADRA1B,93,C=1(C(=CC=C(C1OC)NCCC2=CC=CC=C2)C=3C=CC=CC3)CC(NCC=4C=CC(C(=N)N)=CC4)=O
IEMSLTPIYQZIGD-PUXXYCQMNA-N,16041449,147,A,6.95078,pubchem,321751,9606,ADRA1B,93,ClC1=C(NC(=O)NC2CCC(N3CCN(CC3)C=4C(OC(C)C)=CC=CC4)CC2)C(Cl)=CC(Cl)=C1
HZFDWJNIIKVQER-IPACVVRZNA-N,CHEMBL62110,147,A,8.98,chembl20,34198,9606,ADRA1B,93,N1(C(C2=C(C=CC=C2NC1=O)C)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
IATJRNATRBECGI-DHQGHBRQNA-N,CHEMBL291303,147,A,8.19,chembl20,34198,9606,ADRA1B,93,N1(C(C2=CC(OC)=C(C=C2NC1=O)OC)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
IATJRNATRBECGI-DHQGHBRQNA-N,CHEMBL291303,24173,A,7.52,chembl20,32284,10116,ADRA1B,93,N1(C(C2=CC(OC)=C(C=C2NC1=O)OC)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KYYMUHCVQBBYFP-UHFFFAOYNA-N,CHEMBL1257555,24173,A,5.6,chembl20,665506,10116,ADRA1B,93,N(CC(COC1=CC(=C(C=C1)O)CO)O)C2CCN(CC2)C3=NC=NC4=C3C(C5=CC=CC=C5)=CS4
LDEQSIYHAXUIBH-UHFFFAOYNA-N,CHEMBL62045,147,A,7.01,chembl20,34460,9606,ADRA1B,93,C1(N(C(=O)CC1(C2=CC=C(C=C2)C)C=3C=CC(=CC3)C)CCCN4CCC(CC4)(C#N)C5=C(Cl)C=CC=C5)=O
KYABJAUFLBOWPP-ZFJUVRDGNA-N,CHEMBL146601,24173,A,7.27,chembl20,32282,10116,ADRA1B,93,N=1C(=NC=2C(C1N)=CC(=C(OC)C2)OC)N(CCSSCCN(C(C=3OC(CN(C)C)=CC3)=O)C)C
KAHFZGUOPFFVHW-MEMLXQNLNA-N,CHEMBL393104,147,A,6.22,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C=C(C=C4)Cl)Cl)(=O)=O
KAHFZGUOPFFVHW-OYRHEFFENA-N,CHEMBL391035,147,A,6.75,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@@H](CC3)NS(C4=C(C=C(C=C4)Cl)Cl)(=O)=O
KPFQUAOOMMHSJZ-LHHPEVGONA-N,CHEMBL61225,147,A,8.42,chembl20,34198,9606,ADRA1B,93,N1(C(C2=CC(OC)=CC=C2NC1=O)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KKPIEWMOXUDHDQ-HIWQQSMDNA-N,CHEMBL302203,147,A,8.64,chembl20,34198,9606,ADRA1B,93,N1(C(NC=2C(C1=O)=CC=CC2OC)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KFPKZTLATJJXHG-IHZCAJQMNA-N,CHEMBL440865,147,A,9.04,chembl20,34198,9606,ADRA1B,93,N1(C(C2=C(Cl)C=CC=C2NC1=O)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KBDQCTAMVLZQJL-BGYRXZFFNA-N,CHEMBL438673,147,A,7.07,chembl20,450223,9606,ADRA1B,93,C=1(C(=CC=CC1)N2CCN([C@@H]3CC[C@H](NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)CC3)CC2)OCC(F)(F)F
KBDQCTAMVLZQJL-MXVIHJGJNA-N,CHEMBL238402,147,A,7.41,chembl20,450223,9606,ADRA1B,93,C=1(C(=CC=CC1)N2CCN([C@@H]3CC[C@@H](NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)CC3)CC2)OCC(F)(F)F
KBDQCTAMVLZQJL-UHFFFAOYNA-N,11505007,147,A,7.40894,pubchem,302197,9606,ADRA1B,93,S(=O)(=O)(NC1CCC(N2CCN(CC2)C=3C(OCC(F)(F)F)=CC=CC3)CC1)C4=CC(OC)=C(OC)C=C4
LVDRNYWTLKUNNT-MEMLXQNLNA-N,CHEMBL228332,147,A,6.47,chembl20,438893,9606,ADRA1B,93,C=1C=C(OC2CC2)C(C3CCN([C@@H]4CC[C@H](CC4)NS(C5=C(C=CC(=C5)Cl)F)(=O)=O)CC3)=CC1
LVDRNYWTLKUNNT-OYRHEFFENA-N,CHEMBL228280,147,A,6.97,chembl20,438893,9606,ADRA1B,93,C=1C=C(OC2CC2)C(C3CCN([C@@H]4CC[C@@H](CC4)NS(C5=C(C=CC(=C5)Cl)F)(=O)=O)CC3)=CC1
LVRHAAKFXRNPFH-UHFFFAOYNA-N,44433348,147,A,6.96257,pubchem,302197,9606,ADRA1B,93,S(=O)(=O)(N(C1CCC(N2CCN(CC2)C=3C(OC(C)C)=CC=CC3)CC1)CC)C4=CC(OC)=C(OC)C=C4
KQQGSWIVATVKRC-DHQGHBRQNA-N,CHEMBL293695,147,A,9.18,chembl20,34198,9606,ADRA1B,93,N1(C(NC=2C(C1=O)=CC=C(OC)C2OC)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KQQGSWIVATVKRC-DHQGHBRQNA-N,CHEMBL293695,24173,A,8.15,chembl20,32284,10116,ADRA1B,93,N1(C(NC=2C(C1=O)=CC=C(OC)C2OC)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KRBXRJXSCYGFMO-PIRDKLIPNA-N,CHEMBL291588,147,A,7.98,chembl20,34198,9606,ADRA1B,93,N1(C(NC=2C(C1=O)=CN=CC2)=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3
KVIRFFFBTUTUIZ-UHFFFAOYNA-N,CHEMBL101610,147,A,7.62,chembl20,34325,9606,ADRA1B,93,S(C1=C(ON=C1C)C)(NC2=CC=3C(CC4(OC3C=C2)CCN(CC4)CCC=5C=6C(=CC=CC6)C=CC5)=O)(=O)=O
KRYMKJFSDYDRHS-VJSLDGLSNA-N,CHEMBL1258457,147,A,7.34,chembl20,665019,9606,ADRA1B,93,C=1(C(=CC=CC1)N2CCN(CC2)CC(CN3C(NC(C3(C4=CC=CC=C4)C5=CC=CC=C5)=O)=O)O)OCC
JSMDVVKGKQQXSH-XIPNIRHDNA-N,CHEMBL341665,24173,A,7.43,chembl20,32282,10116,ADRA1B,93,N=1C(=NC=2C(C1N)=CC(=C(OC)C2)OC)N(CCCCCCN(C(C3=CC(CN(C)C)=CC=C3)=O)C)C
MCHCELCLYHIERN-VJSLDGLSNA-N,CHEMBL1651208,147,N,4.9,chembl20,876215,9606,ADRA1B,93,C=1(C(=CC(C2=CC=CC(=C2)COC3=CC=4C(C=C3)=C(N(C4)C5CCCC5)O)=CC1)C(O)=O)Cl
MDOKTLACQIDXQG-HZCBDIJENA-N,CHEMBL429076,147,A,6.88,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)Br)OC)(=O)=O
MDOKTLACQIDXQG-SZPZYZBQNA-N,CHEMBL233849,147,A,7.38,chembl20,444277,9606,ADRA1B,93,C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@@H](CC3)NS(C4=C(C=CC(=C4)Br)OC)(=O)=O
MEJWDFXNVSXWGU-XHOIYMEHNA-N,CHEMBL90210,147,A,5.73,chembl20,34456,9606,ADRA1B,93,C1([C@H](NC(N=C1)=O)C2=CC(F)=C(C=C2)F)C(=O)NCCCN3CCC(C4=NC=CC=C4)CC3
LKCYRIGBAXUBGO-AWQOSYSGNA-N,CHEMBL294027,147,A,8.15,chembl20,34198,9606,ADRA1B,93,C12=C(C(C)=C(S1)OC)NC(N(C2=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3)=O
MZMIENIIBMNHDS-VVFBEHOQNA-N,46934945,147,A,8.03012,pubchem,510389,9606,ADRA1B,93,O1[C@](OC[C@@H]1CN2CCN(CC2)C=3C(OC)=CC=CC3)(CN4C(=O)CC5(CCCC5)CC4=O)C6=CC=CC=C6
NZOIFXLLVJGITJ-HZCBDIJENA-N,CHEMBL228606,147,A,5.36,chembl20,450223,9606,ADRA1B,93,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OCCF)=C1
NZOIFXLLVJGITJ-SZPZYZBQNA-N,CHEMBL538397,147,A,6.45,chembl20,450223,9606,ADRA1B,93,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(C4=CC(=C(C=C4)OC)OC)(=O)=O)C(OCCF)=C1
NXJNUASOAQRPKJ-CYSPOYASNA-N,CHEMBL257097,147,A,7.44,chembl20,469777,9606,ADRA1B,93,C=1C(=C(C=CC1)N2CCN(C3CCC(CC3)NC(NC=4C=C(C=CC4F)F)=O)CC2)OC(C)C
